video_id,channel_id,video_title,channel_title,category_name,live_upcoming_none,view_count,like_count,dislike_count,comment_count,published_at,tags,duration,definition,caption,thumbnail,url
MeXjT9xfbdw,UCupvZG-5ko_eiXAupbDfxWw,us surpasses  coronavirus deaths,CNN,News & Politics,none,201128,1562,0,3443,2020-09-22T16:37:03Z,"latest News,Happening Now,CNN,Newsroom,Health,John King,Coronavirus,Covid-19",PT10M51S,sd,False,https://i.ytimg.com/vi/MeXjT9xfbdw/default.jpg,https://www.youtube.com/watch?v=MeXjT9xfbdw
v_vDjR5zBDk,UCupvZG-5ko_eiXAupbDfxWw,unprecedented restrictions in italy over coronavirus outbreak,CNN,News & Politics,none,292135,1986,0,1148,2020-03-10T07:34:11Z,"latest News,Happening Now,CNN,world news,international,ben wedeman,italy,coronavirus,bologna",PT8M18S,hd,True,https://i.ytimg.com/vi/v_vDjR5zBDk/default.jpg,https://www.youtube.com/watch?v=v_vDjR5zBDk
S-uFhQcYxv8,UCupvZG-5ko_eiXAupbDfxWw,coronavirus deaths in us top ,CNN,News & Politics,none,817040,5272,0,4569,2020-03-31T08:49:25Z,"latest News,Happening Now,CNN,world news,us news,don lemon",PT9M57S,hd,True,https://i.ytimg.com/vi/S-uFhQcYxv8/default.jpg,https://www.youtube.com/watch?v=S-uFhQcYxv8
3AzIgAa0Cm8,UCupvZG-5ko_eiXAupbDfxWw,gupta the truth about using chloroquine to fight coronavirus pandemic,CNN,News & Politics,none,783375,5658,0,4662,2020-03-24T03:55:00Z,"latest News,Happening Now,CNN,world news,coronavirus,sanjay gupta,anderson cooper",PT5M22S,hd,True,https://i.ytimg.com/vi/3AzIgAa0Cm8/default.jpg,https://www.youtube.com/watch?v=3AzIgAa0Cm8
ncwRbhunkIs,UCupvZG-5ko_eiXAupbDfxWw,cnns sanjay gupta answers your questions on novel coronavirus,CNN,News & Politics,none,199592,1510,0,888,2020-02-26T15:21:45Z,"latest News,Happening Now,CNN",PT6M33S,hd,False,https://i.ytimg.com/vi/ncwRbhunkIs/default.jpg,https://www.youtube.com/watch?v=ncwRbhunkIs
rljfwYO5zZg,UCupvZG-5ko_eiXAupbDfxWw,what washingtons response to coronavirus tells us,CNN,News & Politics,none,171210,1450,0,906,2020-03-05T15:36:26Z,"latest News,Happening Now,CNN",PT6M8S,hd,False,https://i.ytimg.com/vi/rljfwYO5zZg/default.jpg,https://www.youtube.com/watch?v=rljfwYO5zZg
1QPs-aN0c34,UCaXkIU1QidjPwiAYu6GcHjg,how can you treat symptoms of coronavirus and when should you be tested  msnbc,MSNBC,News & Politics,none,140876,1659,0,461,2020-03-14T16:53:31Z,"Ali Velshi,Coronavirus,Coronavirus - Health Tips",PT3M44S,hd,True,https://i.ytimg.com/vi/1QPs-aN0c34/default.jpg,https://www.youtube.com/watch?v=1QPs-aN0c34
2WgNLO67Z18,UCaXkIU1QidjPwiAYu6GcHjg,answering your questions about the coronavirus pandemic  msnbc,MSNBC,News & Politics,none,11143,218,0,48,2021-01-11T17:29:47Z,"Coronavirus,The Week with Joshua Johnson,The Week,MSNBC,NBC News,nbc,news,breaking news,us news,world news,current events,top stories,pop culture,political news,msnbc live,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona,right wing terrorists,terrorism,domestic terrorism,capitol building seige,washing dc,dc,dc riots,president trump,2020 election,us protest,us protest capitol,Us protest 2021",PT6M42S,hd,True,https://i.ytimg.com/vi/2WgNLO67Z18/default.jpg,https://www.youtube.com/watch?v=2WgNLO67Z18
5BQ8l8grQ4g,UCaXkIU1QidjPwiAYu6GcHjg,us suffers deadliest day of coronavirus outbreak thus far  morning joe  msnbc,MSNBC,News & Politics,none,1318953,7208,0,5649,2020-03-31T11:59:49Z,"News,Health,Donald Trump,Best of last night,Coronavirus,Morning Joe,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,illness,cdc,center for disease control,safety,symptoms,sickness,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona,Suffers Deadliest Day,confirmed cases",PT9M15S,hd,True,https://i.ytimg.com/vi/5BQ8l8grQ4g/default.jpg,https://www.youtube.com/watch?v=5BQ8l8grQ4g
YpbKKD1NAlE,UCaXkIU1QidjPwiAYu6GcHjg,coronavirus outbreak continues with two new cases in washington state  msnbc,MSNBC,News & Politics,none,409050,3140,0,2053,2020-03-01T20:30:16Z,"Health,Coronavirus,msnbc",PT3M5S,hd,True,https://i.ytimg.com/vi/YpbKKD1NAlE/default.jpg,https://www.youtube.com/watch?v=YpbKKD1NAlE
vzOLgfU9ypQ,UCaXkIU1QidjPwiAYu6GcHjg,coronavirus enters devastating new phase  morning joe  msnbc,MSNBC,News & Politics,none,783427,4923,0,2694,2020-03-12T11:29:49Z,"News,Health,White House,Donald Trump,Best of last night,Coronavirus,Morning Joe,Joe Scarborough,Mika Brzezinski,Willie Geist,MSNBC,MSNBC news,MSNBC live,MSNBC TV,breaking news,current events,US news,politics,politics news,political news,elections,morning joe full,morning joe today,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,illness,cdc,safety,symptoms,sickness,virus protection,COVID-19,pandemic,outbreak,covid-19 news",PT4M42S,hd,True,https://i.ytimg.com/vi/vzOLgfU9ypQ/default.jpg,https://www.youtube.com/watch?v=vzOLgfU9ypQ
c8TltWFwKuA,UCaXkIU1QidjPwiAYu6GcHjg,cuomo on coronavirus this is a character test for all of us  msnbc,MSNBC,News & Politics,none,63935,539,0,300,2020-03-17T17:59:49Z,"Andrew Cuomo,U.S. news,Health,Coronavirus,msnbc,NBC News,news,breaking news,us news,world news,msnbc live,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,illness,center for disease control,safety,symptoms,sickness,virus protection,COVID-19,pandemic,outbreak,coronavirus pandemic,coronavirus outbreak,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,Cuomo On Coronavirus,Character Test",PT1M15S,hd,True,https://i.ytimg.com/vi/c8TltWFwKuA/default.jpg,https://www.youtube.com/watch?v=c8TltWFwKuA
-2h2bQYO-0E,UCaXkIU1QidjPwiAYu6GcHjg,coronavirus pandemic cases continue to sweep across us  morning joe  msnbc,MSNBC,News & Politics,none,98503,1114,0,272,2020-07-21T12:59:48Z,"Politics,Russia,Donald Trump,Congress,Homeland Security,Campaign Finance,Joe Biden,Best of last night,2020 Elections,Decision 2020,Coronavirus,Morning Joe,coronavirus update,coronavirus us,coronavirus news,coronavirus symptoms,cdc,quarantine,symptoms,social distancing,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona",PT8M46S,hd,False,https://i.ytimg.com/vi/-2h2bQYO-0E/default.jpg,https://www.youtube.com/watch?v=-2h2bQYO-0E
TySmb2_kZj0,UCaXkIU1QidjPwiAYu6GcHjg,bill gates on how quickly we could see a coronavirus vaccine  msnbc,MSNBC,News & Politics,none,1351389,8258,0,13770,2020-04-24T03:48:23Z,"News,National Security,Best of last night,Global Health,Coronavirus,msnbc,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,cdc,center for disease control,quarantine,symptoms,social distancing,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona,Bill Gates,Coronavirus Vaccine",PT4M2S,hd,True,https://i.ytimg.com/vi/TySmb2_kZj0/default.jpg,https://www.youtube.com/watch?v=TySmb2_kZj0
orWhiVs8Kjg,UCaXkIU1QidjPwiAYu6GcHjg,answering your questions about the coronavirus pandemic  msnbc,MSNBC,News & Politics,none,5416,115,0,62,2021-02-01T15:29:48Z,"The Week with Joshua Johnson,The Week,MSNBC,NBC News,nbc,news,breaking news,us news,world news,politics,current events,top stories,pop culture,political news,msnbc live,coronavirus,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,quarantine,symptoms,social distancing,virus protection,outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak",PT7M59S,hd,True,https://i.ytimg.com/vi/orWhiVs8Kjg/default.jpg,https://www.youtube.com/watch?v=orWhiVs8Kjg
QwGfY5CJJZ0,UCaXkIU1QidjPwiAYu6GcHjg,answering your questions about the coronavirus pandemic  msnbc,MSNBC,News & Politics,none,4127,122,0,52,2021-02-15T15:29:46Z,"The Week with Joshua Johnson,The Week,MSNBC,NBC News,nbc,news,breaking news,us news,world news,politics,current events,top stories,pop culture,political news,msnbc live,coronavirus,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,quarantine,symptoms,social distancing,virus protection,outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,Covid-19 outbreak",PT8M32S,hd,True,https://i.ytimg.com/vi/QwGfY5CJJZ0/default.jpg,https://www.youtube.com/watch?v=QwGfY5CJJZ0
7T6iH0OJ_Sk,UCaXkIU1QidjPwiAYu6GcHjg,how many days is someone contagious before coronavirus symptoms start to appear  msnbc,MSNBC,News & Politics,none,116201,668,0,155,2020-03-18T20:29:52Z,"Coronavirus,msnbc,NBC News,nbc,news,breaking news,us news,world news,politics,current events,top stories,pop culture,political news,msnbc live,coronavirus latest news,coronavirus symptoms,illness,cdc,center for disease control,safety,symptoms,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,coronavirus us,coronavirus news",PT1M45S,hd,True,https://i.ytimg.com/vi/7T6iH0OJ_Sk/default.jpg,https://www.youtube.com/watch?v=7T6iH0OJ_Sk
cbbrlKl4Fak,UCaXkIU1QidjPwiAYu6GcHjg,coronavirus cure hear from top scientist who spent years devising cure for covid  msnbc,MSNBC,News & Politics,none,312936,2573,0,820,2020-03-17T00:49:39Z,"Washington,Health,Ari Melber,White House,Global Health,Coronavirus,The Beat with Ari Melber,MSNBC,NBC News,breaking news,us news,world news,politics,top stories,pop culture,liberal,progressive,ari melber msnbc,msnbc live,ari melber live,news,Coronavirus Cure,University of North Carolina,COVID-19,pandemic,outbreak,coronavirus pandemic,coronavirus outbreak,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak",PT5M19S,hd,True,https://i.ytimg.com/vi/cbbrlKl4Fak/default.jpg,https://www.youtube.com/watch?v=cbbrlKl4Fak
yLyDCMjdbVQ,UCaXkIU1QidjPwiAYu6GcHjg,dr ashish jha on the coronavirus pandemic the end is not near  craig melvin  msnbc,MSNBC,News & Politics,none,29643,624,0,153,2020-10-19T17:29:53Z,"Craig Melvin,Coronavirus,MSNBC,NBC News,news,breaking news,us news,world news,politics,current events,top stories,pop culture,business,health,liberal,progressive,craig melvin live,msnbc live,craig melvin msnbc,coronavirus update,coronavirus us,cdc,quarantine,symptoms,social distancing,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,covid-19 news,covid-19 updates,covid-19 outbreak,Corona",PT4M9S,hd,True,https://i.ytimg.com/vi/yLyDCMjdbVQ/default.jpg,https://www.youtube.com/watch?v=yLyDCMjdbVQ
FbOde3RKYZ8,UCaXkIU1QidjPwiAYu6GcHjg,medical experts answer your questions about coronavirus  the last word  msnbc,MSNBC,News & Politics,none,52952,334,0,125,2020-03-14T04:51:49Z,"News,Best of last night,Coronavirus,The Last Word with Lawrence O'Donnell,Last Word,The Last Word,Lawrence O'Donnell,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,lawrence odonnell,lawrence odonnell live,sickness,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,coronavirus update",PT5M34S,hd,True,https://i.ytimg.com/vi/FbOde3RKYZ8/default.jpg,https://www.youtube.com/watch?v=FbOde3RKYZ8
7ajACc7ul4k,UCaXkIU1QidjPwiAYu6GcHjg,infectious disease expert half of america is likely to catch coronavirus  the th hour  msnbc,MSNBC,News & Politics,none,443654,2499,0,1254,2020-03-12T04:26:29Z,"News,Republicans,National Security,Health,Healthcare,White House,Donald Trump,Best of last night,Global Health,Coronavirus,The 11th Hour with Brian Williams,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,11th hour,11th hour msnbc,sickness,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak",PT3M20S,hd,True,https://i.ytimg.com/vi/7ajACc7ul4k/default.jpg,https://www.youtube.com/watch?v=7ajACc7ul4k
_-VxuZmEhV0,UCaXkIU1QidjPwiAYu6GcHjg,chris hayes on how the us is on italys coronavirus trajectory  all in  msnbc,MSNBC,News & Politics,none,367468,4693,0,1034,2020-03-12T02:16:04Z,"News,Health,White House,Donald Trump,Best of last night,Global Health,Chris Hayes Commentary,Coronavirus,All In With Chris Hayes,All In,Chris Hayes,MSNBC,MSNBC news,MSNBC live,MSNBC TV,breaking news,current events,US news,politics,politics news,political news,elections,chris hayes msnbc,COVID-19,pandemic,outbreak,coronavirus pandemic,coronavirus outbreak,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak",PT6M34S,hd,True,https://i.ytimg.com/vi/_-VxuZmEhV0/default.jpg,https://www.youtube.com/watch?v=_-VxuZmEhV0
2QIB9E7IoVM,UCaXkIU1QidjPwiAYu6GcHjg,how the coronavirus pandemic could change america forever  the th hour  msnbc,MSNBC,News & Politics,none,59272,527,0,195,2020-04-21T04:41:13Z,"News,Society,Republicans,National Security,Health,Healthcare,White House,Labor and Workers' Rights,Economy,Brian Williams,Donald Trump,Best of last night,Global Health,Coronavirus,The 11th Hour with Brian Williams,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,Brian Williams msnbc,11th hour,11th hour msnbc",PT3M40S,hd,True,https://i.ytimg.com/vi/2QIB9E7IoVM/default.jpg,https://www.youtube.com/watch?v=2QIB9E7IoVM
2kEM0XZf4Bo,UCaXkIU1QidjPwiAYu6GcHjg,global hunger crisis intensified by coronavirus pandemic  mtp daily  msnbc,MSNBC,News & Politics,none,23566,254,0,64,2020-12-15T20:39:06Z,"First Read,Politics,MTP Daily,Best of last night,Coronavirus,MTP Daily with Chuck Todd,Chuck Todd,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Liberal News,news,chuck todd live,msnbc chuck todd,chuck todd msnbc,social distancing,COVID-19,pandemic,outbreak,coronavirus pandemic,coronavirus outbreak,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona,global Hunger Crisis,World Food Program",PT2M2S,hd,True,https://i.ytimg.com/vi/2kEM0XZf4Bo/default.jpg,https://www.youtube.com/watch?v=2kEM0XZf4Bo
tBbKfmeFk4E,UCaXkIU1QidjPwiAYu6GcHjg,trump campaigns in wisconsin as cdc warns coronavirus outbreak  the th hour  msnbc,MSNBC,News & Politics,none,231472,3276,0,1090,2020-06-26T04:38:43Z,"News,Republicans,Democrats,Congress,National Security,Health,Healthcare,Politics,White House,Brian Williams,Joe Biden,Donald Trump,Best of last night,Global Health,2020 Elections,Decision 2020,Coronavirus,The 11th Hour with Brian Williams,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Liberal News,Brian Williams msnbc,11th hour,11th hour msnbc,Trump Campaigns,Campaigns In Wisconsin,CDC,Coronavirus Outbreak,covid-19,COVID-19 outbreak",PT6M50S,hd,True,https://i.ytimg.com/vi/tBbKfmeFk4E/default.jpg,https://www.youtube.com/watch?v=tBbKfmeFk4E
onqiLzlr4Yc,UCaXkIU1QidjPwiAYu6GcHjg,new facts about coronavirus as new cases surge in us  the last word  msnbc,MSNBC,News & Politics,none,28630,417,0,68,2020-07-08T04:22:53Z,"News,Best of last night,Coronavirus,The Last Word with Lawrence O'Donnell,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,cdc,center for disease control,quarantine,symptoms,social distancing,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona,Peter Hotez,New Cases",PT3M45S,hd,True,https://i.ytimg.com/vi/onqiLzlr4Yc/default.jpg,https://www.youtube.com/watch?v=onqiLzlr4Yc
u8kkbg04PU4,UCaXkIU1QidjPwiAYu6GcHjg,finding hope through history during the coronavirus pandemic  the last word  msnbc,MSNBC,News & Politics,none,35612,464,0,148,2020-05-26T04:30:10Z,"News,Best of last night,Coronavirus,The Last Word with Lawrence O'Donnell,Last Word,The Last Word,Lawrence O'Donnell,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,lawrence odonnell live,cdc,center for disease control,quarantine,symptoms,social distancing,virus protection,COVID-19,pandemic,outbreak,coronavirus pandemic,coronavirus outbreak,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona",PT2M13S,hd,True,https://i.ytimg.com/vi/u8kkbg04PU4/default.jpg,https://www.youtube.com/watch?v=u8kkbg04PU4
uCQkIdxZykE,UCaXkIU1QidjPwiAYu6GcHjg,six reasons for optimism amid coronavirus pandemic  morning joe  msnbc,MSNBC,News & Politics,none,24974,382,0,77,2020-07-16T14:59:47Z,"News,Health,Politics,Economy,Best of last night,Coronavirus,Morning Joe,Joe Scarborough,Mika Brzezinski,Willie Geist,MSNBC,MSNBC news,MSNBC live,MSNBC TV,breaking news,current events,US news,politics news,political news,elections,morning joe full,morning joe live,morning joe today,coronavirus us,coronavirus news,quarantine,social distancing,coronavirus outbreak,pandemic,coronavirus pandemic,Corona,Joseph Allen,Harvard School,Public Health,Optimism",PT4M32S,hd,True,https://i.ytimg.com/vi/uCQkIdxZykE/default.jpg,https://www.youtube.com/watch?v=uCQkIdxZykE
EeRsyWCM5gE,UCaXkIU1QidjPwiAYu6GcHjg,coronavirus is over if you want it  rachel maddow  msnbc,MSNBC,News & Politics,none,726882,6348,0,2667,2020-03-24T06:35:38Z,"News,Health,Best of last night,Coronavirus,The Rachel Maddow Show",PT5M6S,hd,True,https://i.ytimg.com/vi/EeRsyWCM5gE/default.jpg,https://www.youtube.com/watch?v=EeRsyWCM5gE
tSDrVpLQPTQ,UCaXkIU1QidjPwiAYu6GcHjg,engel its easy to scapegoat foreigners amid coronavirus pandemic  andrea mitchell  msnbc,MSNBC,News & Politics,none,30105,318,0,175,2020-03-18T18:34:02Z,"Coronavirus,Andrea Mitchell,MSNBC,NBC News,nbc,news,breaking news,us news,world news,politics,current events,top stories,pop culture,political news,msnbc live,coronavirus update,coronavirus us,coronavirus news,coronavirus symptoms,illness,cdc,center for disease control,safety,symptoms,sickness,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak",PT1M58S,hd,True,https://i.ytimg.com/vi/tSDrVpLQPTQ/default.jpg,https://www.youtube.com/watch?v=tSDrVpLQPTQ
sBmQam6kY0Q,UCaXkIU1QidjPwiAYu6GcHjg,racial and wealth disparities laid bare by coronavirus pandemic  msnbc,MSNBC,News & Politics,none,22445,319,0,90,2020-04-24T05:59:48Z,"Race,National Security,Health,Healthcare,Economy,Best of last night,Global Health,Poverty,Science,Wealth,Coronavirus,msnbc,NBC News,nbc,news,breaking news,us news,world news,politics,current events,top stories,pop culture,political news,msnbc live,Racial And Wealth Disparities,Coronavirus Pandemic,Dr. Vin Gupta,racial and wealth,covid-19,us news 2020,us news today,coronavirus outbreak 2020,coronavirus outbreak in usa,covid-19 news,covid-19 updates",PT2M41S,hd,True,https://i.ytimg.com/vi/sBmQam6kY0Q/default.jpg,https://www.youtube.com/watch?v=sBmQam6kY0Q
LwJTTpHNXlE,UCaXkIU1QidjPwiAYu6GcHjg,frontline releases new documentary coronavirus pandemic  morning joe  msnbc,MSNBC,News & Politics,none,163110,1258,0,462,2020-04-20T15:00:24Z,"News,Donald Trump,Best of last night,Coronavirus,Morning Joe,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,cdc,center for disease control,quarantine,symptoms,social distancing,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona,Frontline Release,New Documentary",PT11M53S,hd,True,https://i.ytimg.com/vi/LwJTTpHNXlE/default.jpg,https://www.youtube.com/watch?v=LwJTTpHNXlE
unN8leCvHyM,UCaXkIU1QidjPwiAYu6GcHjg,er doctor explains what to do if you start showing coronavirus symptoms  all in  msnbc,MSNBC,News & Politics,none,422625,3175,0,870,2020-03-13T01:54:23Z,"Health,Global Health,Coronavirus,Coronavirus - Health Tips,Coronavirus - Culture,All In,Chris Hayes,MSNBC,MSNBC news,MSNBC live,MSNBC TV,news,breaking news,current events,US news,politics,elections,chris hayes msnbc,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,coronavirus update,coronavirus us,coronavirus news",PT5M1S,hd,True,https://i.ytimg.com/vi/unN8leCvHyM/default.jpg,https://www.youtube.com/watch?v=unN8leCvHyM
FOr1neUb5QI,UCaXkIU1QidjPwiAYu6GcHjg,redlener those downplaying coronavirus are disconnected from reality  the th hour  msnbc,MSNBC,News & Politics,none,696262,3559,0,3183,2020-04-17T05:02:28Z,"News,Republicans,National Security,Health,White House,Brian Williams,Best of last night,Global Health,Science,Trump Impeachment Inquiry,Coronavirus,The 11th Hour with Brian Williams,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,Brian Williams msnbc,11th hour,11th hour msnbc,Redlener,Downplaying Coronavirus,severity of the coronavirus,Pandemic,Dr. Irwin Redlener,COVID-19,donald trump,coronavirus outbreak",PT4M37S,hd,True,https://i.ytimg.com/vi/FOr1neUb5QI/default.jpg,https://www.youtube.com/watch?v=FOr1neUb5QI
cMcCyGORMcE,UCaXkIU1QidjPwiAYu6GcHjg,how close are scientists to having a coronavirus vaccine  the th hour  msnbc,MSNBC,News & Politics,none,48014,419,0,153,2020-07-01T05:09:45Z,"News,National Security,Health,Healthcare,Brian Williams,Ebola,Barack Obama,Donald Trump,Best of last night,Global Health,Science,Coronavirus,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,Current Events,Progressive News,Liberal News,Brian Williams msnbc,11th hour,11th hour msnbc,news,COVID-19,pandemic,outbreak,coronavirus pandemic,coronavirus outbreak,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona",PT3M57S,hd,True,https://i.ytimg.com/vi/cMcCyGORMcE/default.jpg,https://www.youtube.com/watch?v=cMcCyGORMcE
F3dC57LG7l0,UCaXkIU1QidjPwiAYu6GcHjg,biden admin begins immediate coronavirus policy overhaul  rachel maddow  msnbc,MSNBC,News & Politics,none,242329,4103,0,1018,2021-01-21T12:29:48Z,"Health,Best of last night,Science,Coronavirus,Joe Biden Inauguration,The Rachel Maddow Show,inauguration,potus,us president,elections,2020 election,joe biden,president joe biden,president biden,kamala harris,harris,vice president harris,politics,ceremony,oath of office,trump,donald trump,president trump,biden administration,washington dc,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,covid-19 updates,covid-19 outbreak,Corona",PT3M10S,hd,True,https://i.ytimg.com/vi/F3dC57LG7l0/default.jpg,https://www.youtube.com/watch?v=F3dC57LG7l0
9Aa63yNE_ak,UCaXkIU1QidjPwiAYu6GcHjg,woodward no guidance from the president on coronavirus pandemic  the last word  msnbc,MSNBC,News & Politics,none,71507,1358,0,299,2020-09-17T04:04:17Z,"White House,Donald Trump,Best of last night,Coronavirus,The Last Word with Lawrence O'Donnell,Last Word,The Last Word,Lawrence O'Donnell,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,lawrence odonnell,lawrence odonnell live,news,Bob Woodward,Coronavirus Pandemic,failed Americans,factual guidance,covid-19,covid-19 news,covid-19 news 2020,trump on covid-19,bob woodward 2020,2020 elections,president trump,trump",PT6M45S,hd,True,https://i.ytimg.com/vi/9Aa63yNE_ak/default.jpg,https://www.youtube.com/watch?v=9Aa63yNE_ak
YOu3er_zpAo,UCaXkIU1QidjPwiAYu6GcHjg,us shatters daily coronavirus case count as omicron surges,MSNBC,News & Politics,none,26867,335,0,301,2021-12-31T05:00:15Z,"Lawrence O'Donnell,covid cases,covid,omicron,delta,covid surge,msnbc,us news,news",PT6M20S,hd,False,https://i.ytimg.com/vi/YOu3er_zpAo/default.jpg,https://www.youtube.com/watch?v=YOu3er_zpAo
sswROAvfeGI,UCaXkIU1QidjPwiAYu6GcHjg,what will be seattles new normal after the coronavirus outbreak  msnbc,MSNBC,News & Politics,none,108087,403,0,287,2020-04-16T14:59:49Z,"Washington,Coronavirus,msnbc,news,breaking news,us news,world news,politics,current events,top stories,pop culture,liberal,MSNBC live,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,cdc,quarantine,symptoms,social distancing,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona",PT3M9S,hd,True,https://i.ytimg.com/vi/sswROAvfeGI/default.jpg,https://www.youtube.com/watch?v=sswROAvfeGI
7PxTyPumPeI,UCaXkIU1QidjPwiAYu6GcHjg,us surpasses  million coronavirus cases  msnbc,MSNBC,News & Politics,none,23665,305,0,251,2020-11-21T19:09:49Z,"U.S. news,Alex Witt,Coronavirus,Weekends with Alex Witt",PT29S,hd,True,https://i.ytimg.com/vi/7PxTyPumPeI/default.jpg,https://www.youtube.com/watch?v=7PxTyPumPeI
